polling_unit_id,region,distance_to_warehouse_km,road_condition,security_risk_level,historical_incidents,weather_forecast,delivery_time_hours,staff_training_level,materials_delivered,delivery_delay_hours,risk_score,high_risk_flag
PU_17571,Kano,90.64414679283334,Good,Low,1,Clear,3.2175434284733613,High,1,6.49084280800915,31.865093570580395,0
PU_17572,Rivers,10.241107923229082,Poor,Medium,2,Clear,0.2397286751378679,High,1,8.925323749260242,26.436207208536178,0
PU_17573,Kaduna,47.83915550732338,Good,Low,3,Clear,1.152322203646464,Medium,0,15.842270660251138,41.33123709184139,1
PU_17574,Kano,65.58503569955988,Fair,Low,3,Clear,1.4977354577197382,Medium,1,7.637211585435756,33.57282451806561,0
PU_17575,Abuja,61.24560246248625,Poor,Low,0,Storm,1.874034089121794,Medium,1,9.447065228821902,31.419718335730103,0
PU_17576,Kano,27.163368986480254,Good,Low,1,Clear,0.49280057134450683,Low,0,6.517322774738867,19.208657959404352,0
PU_17577,Lagos,56.76797754889931,Poor,Low,3,Clear,1.9201803914883104,Medium,1,0.8925122584736989,23.692363897490413,0
PU_17578,Lagos,71.14761466431219,Good,Low,1,Clear,2.815716915035386,High,1,2.2267623290698157,21.569666426467162,0
PU_17579,Kaduna,58.90365532534314,Fair,Medium,1,Clear,1.75528020395348,Medium,1,9.962469756422323,33.72443569970211,0
PU_17580,Rivers,68.7617603717549,Good,High,3,Rain,1.1640958977983793,Medium,1,7.302526395687669,37.706141667882484,1
PU_17581,Abuja,26.351795199490255,Good,Medium,2,Rain,0.6164349131397995,Low,1,0.5806683258584955,14.141361528685794,0
PU_17582,Kaduna,83.45204607690648,Good,Low,2,Rain,2.3134060934418215,Medium,1,6.200046764027654,31.99047936142278,0
PU_17583,Abuja,45.51926416151201,Poor,Medium,0,Clear,1.0244524507732125,High,0,20.008964465545574,46.11729953062076,1
PU_17584,Lagos,98.7351605663523,Good,High,4,Rain,3.810680353994023,Medium,1,8.160487556380788,46.987763447841644,1
PU_17585,Rivers,3.3052467460268184,Fair,Low,3,Clear,0.08534749213899986,Low,1,6.442844424730586,19.32531598630124,0
PU_17586,Rivers,38.651221753516694,Poor,Low,2,Clear,0.7440069552045548,Low,1,2.773700029932767,20.89079439560249,0
PU_17587,Lagos,18.867030178205972,Good,Low,0,Clear,0.6898729498729859,Low,0,10.346288042117475,21.292838098817406,0
PU_17588,Kano,56.00534317241129,Good,Low,0,Rain,1.06085971692771,Medium,1,0.8897565214698233,14.535703416686992,0
PU_17589,Rivers,25.07730434298766,Poor,Low,2,Storm,0.9653472928875307,High,1,0.4050243163659806,14.622997343146503,0
PU_17590,Kano,74.0103167101807,Poor,Low,0,Clear,1.4863058672245746,Medium,1,9.104358954828278,33.45860177427856,0
PU_17591,Abuja,88.30472037141435,Poor,Medium,1,Clear,3.980166593976846,Medium,1,6.309672212248708,36.12545239265593,1
PU_17592,Rivers,21.877551004628977,Good,Medium,0,Storm,0.606858888459055,Medium,1,7.220783878792265,19.206686019114194,0
PU_17593,Lagos,16.90708421187804,Fair,Low,0,Clear,0.34291087951373084,High,1,5.689268293214928,14.915319282197999,0
PU_17594,Kano,87.66036138711938,Good,Low,0,Rain,2.5154256022846115,High,1,3.480431960924145,24.752720218810094,0
PU_17595,Abuja,36.76591959376206,Poor,Low,2,Clear,1.1312138056243384,Medium,1,2.3405259150556845,19.86397279133594,0
PU_17596,Abuja,44.02377986094397,Poor,Medium,2,Clear,1.12487680874104,Low,1,4.433705200775069,26.4553137733514,0
PU_17597,Rivers,22.875980741910027,Good,Medium,4,Clear,0.5728207530431345,High,1,9.764810154490466,31.222411380117705,0
PU_17598,Rivers,43.10617193706357,Good,Low,1,Clear,1.9893749406241135,Low,1,3.464567649042939,17.818085860977124,0
PU_17599,Kaduna,23.898707234721698,Good,Medium,4,Clear,0.937586868114551,Low,1,1.3773357936422748,18.84574513740775,0
PU_17600,Kaduna,66.92681662278392,Fair,Medium,2,Clear,1.600691020919945,Low,1,2.8278717477996107,26.6271709462562,0
PU_17601,Rivers,50.38876483552863,Good,Low,2,Clear,1.2528744835856302,Medium,0,7.601549731237741,27.48007756396234,0
PU_17602,Kaduna,79.01798415032798,Fair,Medium,1,Clear,2.1206601053400402,Medium,0,5.334301358339823,30.80504886757533,0
PU_17603,Lagos,31.96008349066215,Good,Low,1,Rain,0.8812871053161995,Medium,1,2.870342278834115,14.697530116383602,0
PU_17604,Lagos,51.053906530444735,Poor,Low,1,Clear,2.3160294827463193,Low,1,0.15612744562312764,17.444972474523638,0
PU_17605,Kaduna,26.69280897473631,Good,Low,4,Storm,1.1659798046580518,Medium,0,10.877297197210874,31.654507590763572,0
PU_17606,Rivers,93.51291909441652,Good,Low,4,Rain,1.7054330062759042,Medium,0,11.695906132319006,46.24644301736181,1
PU_17607,Lagos,52.67163111131921,Good,Low,1,Rain,1.4459398756904551,Medium,1,9.929236989591866,29.428181706651642,0
PU_17608,Abuja,18.172787135476366,Good,High,1,Clear,0.5132321862943123,High,1,7.719526882465609,24.21384775079369,0
PU_17609,Rivers,28.003800261792875,Good,Low,0,Clear,1.2586471507614612,Medium,1,6.136046873896986,16.804830363204054,0
PU_17610,Kano,9.207294448281955,Fair,Medium,5,Rain,0.3697922466014074,Low,1,6.511669692588128,26.60896342853858,0
PU_17611,Kano,3.7537835641756065,Poor,Low,0,Clear,0.1275260549720012,Medium,1,9.01532879567167,19.273749906342623,0
PU_17612,Rivers,53.06626078099642,Good,Medium,2,Rain,1.101589658535726,Medium,1,9.942893592860779,33.52759254549046,0
PU_17613,Kaduna,34.37516933003492,Fair,Low,0,Clear,0.6030257086374912,Medium,0,19.203970402999342,38.680989470506,1
PU_17614,Lagos,96.41357207077034,Good,Low,3,Clear,2.2449760834498984,Medium,0,15.404375282306773,50.38927733761423,1
PU_17615,Lagos,17.961808239786937,Poor,High,4,Clear,0.40887569616329067,Medium,0,16.161539708108634,45.83467121012034,1
PU_17616,Rivers,79.5973526209576,Good,Low,4,Rain,2.039909338201898,Low,1,9.210665335050068,39.735468526766624,1
PU_17617,Abuja,32.28117277709737,Good,High,1,Storm,1.23007505228601,Low,1,3.1127434940708,20.125349796525676,0
PU_17618,Kaduna,23.130201219811816,Fair,Low,3,Clear,0.6849895962276675,Low,1,9.920770353592413,28.507195774350983,0
PU_17619,Abuja,96.99404508112943,Poor,Medium,2,Clear,1.7017236370351196,Medium,1,4.414066728563667,37.019909109071385,1
PU_17620,Rivers,80.4550832758308,Good,Medium,2,Rain,2.2388369230733445,Medium,1,4.6531057252452515,31.07067524303404,0
PU_17621,Rivers,63.43146825308783,Good,High,2,Clear,2.0529977864047946,Low,1,3.1560551431657977,28.42037636536626,0
PU_17622,Abuja,70.01498268515145,Poor,Low,3,Rain,2.690742645677802,Medium,1,7.671865042686651,36.51079410106027,1
PU_17623,Kano,99.1467660102084,Fair,Low,0,Clear,2.5359516734817356,Medium,1,0.0771248419425008,22.945040464955433,0
PU_17624,Rivers,59.72753347366379,Poor,Low,4,Rain,1.0735391905526996,Medium,1,2.02437046345747,27.982062389918962,0
PU_17625,Kaduna,11.08814462988905,Good,Low,2,Rain,0.20778654184781672,High,1,7.54220021492102,19.53092924835934,0
PU_17626,Abuja,7.421746543436755,Poor,Medium,4,Clear,0.23490501688515808,Medium,1,8.109151552268786,28.648076637090533,0
PU_17627,Kano,66.99407096991347,Good,High,3,Rain,1.593081874062913,High,1,9.529126646374856,40.69250416354498,1
PU_17628,Abuja,66.10251324858967,Poor,Medium,0,Clear,1.7884329111909714,Medium,1,7.5049642224809965,31.477948983439433,0
PU_17629,Kano,75.06920550483078,Good,Low,1,Rain,2.7064828736625377,High,1,5.761040847423965,27.655402372102103,0
PU_17630,Kano,11.769094293028761,Poor,Medium,2,Rain,0.20290760376901226,Medium,1,7.290693781995595,24.289859531599145,0
PU_17631,Kaduna,94.54532520076201,Fair,Medium,2,Rain,2.2234501654057124,Medium,0,8.789728872785652,41.09365834933088,1
PU_17632,Rivers,55.564682977153836,Fair,Low,3,Clear,1.5634524529191227,High,1,8.089536435661602,32.247241248923174,0
PU_17633,Kano,65.30599658110032,Good,Low,0,Clear,2.475221092123685,High,1,2.7524340750903233,19.18985042885555,0
PU_17634,Rivers,4.450385954434894,Fair,Medium,2,Rain,0.07441076164144436,High,0,22.262152152142036,43.28330541910003,1
PU_17635,Kaduna,96.1364472370418,Fair,Low,2,Storm,3.0590560153794644,Medium,1,6.041192162961306,35.28907769185032,1
PU_17636,Rivers,56.69659302565091,Fair,Medium,2,Rain,1.1639473496332997,Medium,1,9.866926475716353,35.13970831870471,1
PU_17637,Lagos,56.772948186468234,Fair,Low,4,Clear,0.9727841169824503,Medium,1,9.943320449541751,37.26957031160627,1
PU_17638,Kano,94.4119763068076,Good,Medium,2,Clear,3.2263071839584683,Medium,1,1.445024097472244,29.049931407569886,0
PU_17639,Kaduna,93.00566764018308,Good,Low,0,Rain,3.216206157895808,Medium,1,2.497941989946492,24.348046512956355,0
PU_17640,Abuja,22.809560589906923,Poor,Medium,4,Clear,0.42085726994644135,High,1,1.7272516719290643,22.15278962587498,0
PU_17641,Kaduna,93.17878336868701,Poor,Low,2,Clear,1.8556073757933589,Medium,0,10.837971201950928,43.89271347666379,1
PU_17642,Kano,73.92550764862608,Good,Low,3,Clear,1.8341102901983943,High,1,9.432324626872578,36.93358847003408,1
PU_17643,Kaduna,2.871172005810328,Fair,Low,3,Clear,0.052746057231508416,High,1,9.846739119623926,24.344343080597955,0
PU_17644,Abuja,24.744471725095497,Good,Low,0,Clear,0.5544808512199557,Medium,1,6.050072605477813,16.02400325323582,0
PU_17645,Lagos,41.88503440167319,Poor,Medium,2,Storm,1.3035519741397954,High,1,0.5972682134304397,20.2729092004803,0
PU_17646,Kano,58.69942309506972,Good,Low,3,Rain,1.473642830419913,Medium,0,13.12537792623885,39.42795150837222,1
PU_17647,Kano,70.43164331838021,Poor,Medium,1,Clear,1.8474605201983432,Medium,1,5.441640333118498,31.248789163353788,0
PU_17648,Kaduna,21.810829001733033,Fair,Low,1,Rain,0.6624807074627579,Medium,1,2.1438080941450854,12.577877941564235,0
PU_17649,Rivers,83.8333509130952,Good,Low,3,Storm,1.6463453498364071,Medium,1,9.505612663552881,39.02508917794836,1
PU_17650,Rivers,84.72581706502632,Poor,Medium,2,Clear,2.0377858289413053,Medium,1,5.085412971297969,35.573282869952216,1
PU_17651,Abuja,63.86488310679716,Fair,Low,0,Clear,1.8372338562003787,Medium,1,9.000667384045624,29.273977697427867,0
PU_17652,Lagos,92.18829714105414,Fair,Low,3,Rain,1.716842712268281,High,0,17.5245082757843,53.72442184188728,1
PU_17653,Lagos,81.4852602628216,Good,Low,2,Storm,1.9450318253209766,Medium,0,15.14226518484535,45.010449829832346,1
PU_17654,Kaduna,22.940742270060547,Good,Medium,1,Clear,0.9070408011028487,Medium,1,2.355416423811336,14.121273089729113,0
PU_17655,Kaduna,80.06900976472569,Poor,Low,2,Clear,1.5480637039457295,High,1,6.809808683179438,35.2285149777143,1
PU_17656,Rivers,95.3670057965574,Fair,Low,2,Rain,2.004538919562246,Medium,0,5.70429419203098,34.62984244735795,1
PU_17657,Lagos,14.623038254824664,Good,Low,2,Clear,0.24641981663781384,High,1,2.1278966800184307,12.11645267099258,0
PU_17658,Lagos,97.89109059431188,Good,Low,1,Clear,2.016264118908939,High,1,8.683049111456882,36.6027917860477,1
PU_17659,Lagos,3.4742868802389353,Fair,Low,2,Clear,0.08545327352043945,Low,0,18.49974456893682,35.444474229453014,1
PU_17660,Abuja,52.69455723260346,Good,Low,3,Rain,0.9420501365438906,Low,1,3.0719972323815705,23.14690729509305,0
PU_17661,Abuja,77.61542075886993,Good,Medium,4,Clear,2.304603988008458,Medium,1,1.1794365879757585,29.292239033737623,0
PU_17662,Kaduna,79.25337215207918,Good,Medium,1,Clear,1.5459880358846798,Medium,0,16.43328413502598,46.5006006329548,1
PU_17663,Rivers,73.73258434548052,Fair,Medium,4,Clear,3.3164058577523563,Medium,1,6.518860575104645,37.52480773175307,1
PU_17664,Kano,53.40578590256303,Good,Low,2,Clear,1.9911160494222961,High,1,4.688101483410584,23.713309405628483,0
PU_17665,Rivers,65.44546788496915,Good,Low,2,Clear,1.5255516222849927,Medium,1,3.913867562710134,24.959894921059032,0
PU_17666,Abuja,70.29328637965827,Good,Low,2,Storm,1.508203081517114,Low,1,6.531944284875206,29.856573703244464,0
PU_17667,Abuja,49.95938319717567,Fair,Medium,4,Clear,1.260295051035981,Low,1,1.7814006617696576,25.66397763208962,0
PU_17668,Kaduna,59.97281253832912,Fair,Medium,2,Clear,1.2555297435669839,High,1,0.8718861824223334,22.302391781299328,0
PU_17669,Kano,84.79043729229974,Poor,Low,2,Rain,1.4288232091105844,Low,0,22.91786445144769,60.33488413563149,1
PU_17670,Lagos,31.975023093436896,Fair,Low,4,Clear,0.7018025483793477,Low,0,14.80111792160754,39.596681501098686,1
PU_17671,Kano,52.7974263698946,Fair,Medium,0,Clear,1.0323545742118587,Medium,1,7.544219325245102,26.875814261846575,0
PU_17672,Kano,1.839492381525279,Fair,Medium,1,Rain,0.06493814393873679,Medium,0,20.510220010016482,38.13322849132978,1
PU_17673,Kano,69.05620357790252,Good,Low,1,Clear,1.7178108038664772,Medium,1,5.522050428490489,26.09431635831624,0
PU_17674,Kaduna,20.343160996869333,Good,Low,3,Clear,0.363757173524376,Medium,1,2.5394851416542616,15.877859911855259,0
PU_17675,Abuja,48.61912411766312,Good,Low,1,Storm,0.9022768915137243,Medium,1,9.639356329756252,28.182859318167,0
PU_17676,Lagos,21.81031641176547,Good,Medium,1,Clear,0.8351078311349792,High,1,2.9069678481173353,14.722515054529097,0
PU_17677,Kano,3.329837743270737,Fair,Low,0,Clear,0.05967897594274236,Medium,1,4.616788223584719,10.591149884031225,0
PU_17678,Lagos,48.83883461810364,Poor,Medium,1,Clear,1.1373712894879582,Medium,1,1.5259886477979112,21.056749895317594,0
PU_17679,Kano,43.058527054459994,Good,Low,3,Clear,1.0336887308602958,High,1,7.752804015433029,28.240911434041543,0
PU_17680,Abuja,43.08980183891369,Fair,High,3,Clear,0.9636608723853851,Medium,0,12.474104871217303,41.32911767460869,1
PU_17681,Lagos,21.67180983295816,Good,Low,0,Clear,0.44896867381239014,Medium,1,0.30003334058490094,6.7844119774689835,0
PU_17682,Rivers,94.77325438506975,Fair,Low,2,Clear,3.556617074580076,Low,0,12.070393426558402,44.06024101685155,1
PU_17683,Abuja,1.3472080292587552,Good,Low,3,Clear,0.043327632316172614,High,1,5.87971377206486,17.08901226394904,0
PU_17684,Lagos,89.26299954973652,Good,Medium,0,Clear,3.1101133119592403,High,1,5.472017547292458,30.06062623088599,0
PU_17685,Kano,73.95329039080873,Good,Low,2,Clear,2.3131979080532448,High,1,1.703473851664612,23.345868855658665,0
PU_17686,Kano,18.035131319793877,Poor,Medium,0,Clear,0.3543109037680559,Medium,1,7.587533749230435,21.988326887804426,0
PU_17687,Abuja,47.7470066440519,Good,Low,3,Rain,1.0136517446151196,High,0,13.132686439604253,37.24843098821676,1
PU_17688,Abuja,98.89615806931899,Fair,Medium,4,Clear,1.713408675415615,Medium,1,3.259625621381864,37.668670045936594,1
PU_17689,Kano,64.72612546144643,Poor,High,2,Clear,1.127868640509861,Medium,0,12.432426161928646,45.59386433518225,1
PU_17690,Lagos,13.610295658048083,Fair,Low,1,Clear,0.23558845926241487,High,1,4.056804803261804,13.807266336502323,0
PU_17691,Rivers,46.30658164678675,Good,Low,2,Rain,0.8455977010295301,Low,1,4.464809663910736,21.958530825223455,0
PU_17692,Kaduna,47.35210656070842,Good,Medium,2,Clear,1.5769174700529538,Medium,1,9.680549892997208,31.991246151637498,0
PU_17693,Abuja,80.42406995542773,Fair,High,4,Rain,3.0397940970947546,High,1,7.365846444976921,43.13358365855093,1
PU_17694,Kano,91.70013034978938,Good,Low,2,Rain,3.1651997239000202,High,0,16.203154042997035,48.64475713445343,1
PU_17695,Lagos,9.141912785584722,Fair,Low,0,Clear,0.22535767568296908,Low,0,17.609041785069454,31.24194523472113,0
PU_17696,Abuja,32.089691408330395,Fair,Low,0,Rain,0.5499985805663634,Medium,0,11.689798700814055,26.952636332887163,0
PU_17697,Lagos,30.54537456162638,Fair,Low,1,Clear,0.614591890285932,Medium,1,7.404587020819145,22.215955443553995,0
PU_17698,Abuja,99.60876436698281,Poor,Medium,1,Clear,1.6950238159761062,Medium,1,6.957801439263931,39.35845503229246,1
PU_17699,Kano,56.36348455244857,Poor,Low,1,Clear,1.3771910416439626,Medium,1,6.418138353552484,27.89990444081844,0
PU_17700,Lagos,88.10331811587847,Fair,High,0,Clear,1.7654525108994223,Medium,1,2.338045824006645,29.12773235918566,0
PU_17701,Kano,43.17725209503757,Fair,Medium,2,Clear,0.8047208373129083,Low,1,4.564577938419152,24.48231732663624,0
PU_17702,Lagos,72.5495918904847,Fair,Low,0,Rain,2.3360521559003398,Medium,1,2.9093609142755064,21.8739597495102,0
PU_17703,Abuja,29.371978588110462,Poor,Low,4,Rain,1.0248738368936585,Medium,1,6.423186170557576,28.509174973458457,0
PU_17704,Kaduna,91.2668163254341,Good,Low,3,Clear,3.6514600612616728,High,1,8.110444312997503,38.41902973458308,1
PU_17705,Kaduna,46.05947785766684,Fair,Low,1,Rain,2.1301568481067474,Medium,0,10.033533993402896,29.26219656163771,0
PU_17706,Rivers,80.56882423429263,Good,Medium,3,Clear,2.0436159871125854,Low,1,1.902909908100221,28.968129709008856,0
PU_17707,Rivers,26.325871450913915,Good,Medium,1,Clear,0.729226695401619,Medium,1,4.385333026737475,17.843173830288997,0
PU_17708,Kano,69.66682985026604,Poor,Low,1,Clear,1.2667212237072292,High,1,5.659939475322356,29.423275183036743,0
PU_17709,Lagos,41.110682035603546,Good,Medium,0,Clear,1.9986850351436714,High,0,6.007145040580542,21.232853967991524,0
PU_17710,Rivers,4.112502874480158,Good,Low,2,Clear,0.16702045581582348,Medium,1,2.5920487367590983,10.71057368003468,0
PU_17711,Abuja,41.88781712214728,Good,High,1,Clear,1.4015864701169412,Medium,1,9.357880757530555,31.41438456072529,0
PU_17712,Kaduna,55.45214253378663,Good,Low,2,Clear,1.2518436447503571,High,1,8.571050499796893,29.947004256452665,0
PU_17713,Lagos,16.024399777404348,Good,Low,1,Clear,0.32513726795786807,High,1,9.525318828148603,21.492858197703775,0
PU_17714,Kaduna,19.20739741406889,Good,High,2,Storm,0.44567854647402794,Medium,1,7.992697154662805,26.830525214807984,0
PU_17715,Lagos,47.021417033992535,Fair,Low,1,Rain,2.234113674004623,Medium,1,1.3077397797430457,16.365893076413077,0
PU_17716,Rivers,34.93024153090726,Poor,Medium,3,Rain,0.7159237582105571,Medium,1,2.951436211884463,24.413202624008147,0
PU_17717,Rivers,44.633313262332905,Good,Low,1,Clear,0.9649646291698347,Low,1,3.8190035305876915,18.65516794834812,0
PU_17718,Kano,46.62187194294956,Fair,Low,2,Clear,1.594024407182896,Medium,1,8.06868850192783,28.42740714148166,0
PU_17719,Lagos,14.867528326572806,Good,Low,3,Clear,0.5600073933423715,High,1,0.885156121167997,12.301239847066558,0
PU_17720,Abuja,18.938262951741358,Good,High,3,Clear,0.5599207146836579,High,1,7.129116355898537,27.481327124196078,0
PU_17721,Rivers,84.96837395446994,Poor,Low,3,Rain,4.0883009667548675,Low,1,0.39222106948825886,28.582006395126374,0
PU_17722,Kano,17.10915024173792,Good,Medium,2,Rain,0.6201471889932173,Medium,1,8.384322169414133,23.998313302468784,0
PU_17723,Rivers,66.92551896781782,Good,Low,2,Rain,2.277513293033683,High,1,1.315693221212877,21.358643625382882,0
PU_17724,Kaduna,42.43427663001142,Good,Medium,2,Storm,1.1123715823741374,Low,1,4.785646777285395,23.665325491930375,0
PU_17725,Rivers,96.85543191099444,Poor,Low,2,Clear,3.3307941505627077,Medium,1,6.269802853803549,37.775790662904214,1
PU_17726,Lagos,7.544331826935516,Good,Low,3,Rain,0.12770214881590222,Medium,0,22.28490834148128,42.936228877609025,1
PU_17727,Kano,83.20849773704543,Good,Medium,2,Clear,1.6856772344879865,High,1,9.068323176858964,38.244184312697534,1
PU_17728,Lagos,49.65347387915953,Fair,Low,1,Clear,2.432083279138741,High,1,0.10823922317189982,15.093053610589756,0
PU_17729,Abuja,1.529884715554672,Good,Low,3,Storm,0.049481654965075623,Low,0,22.389810331661838,41.890692440603694,1
PU_17730,Abuja,27.102361675015818,Good,Low,2,Clear,0.4746781302448144,High,1,7.0673527068536846,22.021501395283693,0
PU_17731,Rivers,41.361988402377676,Good,Medium,2,Clear,1.9406512356426122,High,1,8.457362567002363,28.95844153097908,0
PU_17732,Kano,32.10528059144359,Fair,Low,5,Clear,0.6994043854520997,Medium,0,19.43869853659085,48.57910392317499,1
PU_17733,Kano,36.88249693737939,Fair,Low,2,Clear,0.8042475695679276,Medium,1,6.3733673060924225,23.93655034661451,0
PU_17734,Kano,91.75051900458081,Fair,Low,4,Rain,1.8365926543009936,Low,1,2.625541179516121,33.288415570190345,0
PU_17735,Kano,36.73246920684044,Good,Low,1,Storm,0.8576970771784002,High,1,7.947949982880706,23.268418815689145,0
PU_17736,Rivers,42.46410856087055,Good,Medium,1,Clear,0.8179621480802359,Medium,1,7.529627593297203,25.787263102119915,0
PU_17737,Lagos,76.35202380423317,Fair,Medium,1,Clear,1.4722393012461394,Medium,1,6.796190944386727,32.46469117742673,0
PU_17738,Rivers,79.58952300908913,Good,Low,2,Clear,3.8720352243408236,Low,0,20.44031113373501,52.57837130242034,1
PU_17739,Lagos,9.324875526882764,Fair,Medium,1,Clear,0.18598287378428166,Medium,1,7.146114325259008,19.584146593265068,0
PU_17740,Kaduna,70.70293342213341,Fair,Medium,1,Rain,1.529320055390488,Medium,0,23.68350621360278,56.665846004830854,1
PU_17741,Kaduna,48.7746234140008,Poor,Low,2,Clear,0.9372759323020545,Medium,0,20.78529097099315,49.932861139289884,1
PU_17742,Lagos,14.251535430527884,Fair,Low,0,Clear,0.34179117426673195,High,1,5.100613921351894,13.501227968133419,0
PU_17743,Rivers,27.206345830741547,Poor,Medium,1,Clear,0.7475931903978428,High,1,9.618456805835283,28.868954374901236,0
PU_17744,Abuja,5.458514233345349,Poor,Medium,2,Clear,0.20720071577419408,High,1,2.9984369862032114,16.589358325973887,0
PU_17745,Rivers,36.66348169237168,Poor,Low,1,Clear,0.7541124176842167,Medium,1,4.245769274311869,20.70135024994214,0
PU_17746,Abuja,26.28523759306839,Fair,Low,4,Clear,0.4637185109126958,High,1,9.15500974746761,29.989562139815092,0
PU_17747,Rivers,38.82823634062174,Good,Medium,4,Rain,1.6105115892944788,Medium,1,4.440252824113758,26.426026504294985,0
PU_17748,Kano,58.45371420554493,Good,Low,0,Clear,1.6599623488509225,Low,0,20.038014983922558,43.747765316992826,1
PU_17749,Kano,73.50161565162537,Fair,Low,2,Rain,1.2755297136377701,Medium,1,2.6189405244546604,25.628733917007064,0
PU_17750,Kaduna,60.92984666939344,Fair,Medium,2,Clear,1.2913472236908548,Medium,1,6.187751484395091,30.467596560471325,0
PU_17751,Kaduna,68.15935292373463,Good,Medium,2,Storm,1.4978337737708063,Medium,1,4.322204533660912,28.115177385238297,0
PU_17752,Lagos,86.69827294126054,Fair,High,3,Clear,1.5479926773940849,Low,1,7.390481358806041,42.42537662646117,1
PU_17753,Abuja,87.50861990268957,Poor,Low,1,Clear,2.0964868734993716,Medium,1,5.454880315627959,32.68404445397985,0
PU_17754,Kano,86.21121548755822,Good,Low,2,Clear,2.193294169292283,High,1,0.44986576879640583,23.917041750706254,0
PU_17755,Rivers,16.16372263247313,Fair,Low,4,Clear,0.2705331451608359,High,0,23.792314360033135,49.92121606654433,1
PU_17756,Lagos,25.85584422577089,Fair,Low,3,Clear,0.6028133521686255,Medium,1,5.120827812614258,21.852410564075562,0
PU_17757,Rivers,50.73020518782964,Good,High,1,Clear,0.9011251858415148,Medium,1,6.0454232742755645,28.214175948979275,0
PU_17758,Kano,36.515190107586676,Good,High,1,Clear,0.7205291366735403,Medium,1,6.4137139807084855,25.923608992580064,0
PU_17759,Kano,14.035227859716358,Poor,Low,6,Rain,0.3328182443453439,High,1,3.708965988727643,25.370494555034735,0
PU_17760,Kano,29.48727322595949,Poor,Low,1,Rain,0.7182446122868428,High,0,5.619774463290488,21.32711634012763,0
PU_17761,Kano,97.56744740489827,Poor,Low,2,Clear,2.180507565722345,Medium,1,6.684649148479801,38.54046320369936,1
PU_17762,Rivers,35.34574879415708,Good,Medium,5,Clear,0.6951285204745964,Medium,1,8.247890291196583,33.44098519562629,0
PU_17763,Lagos,42.47249276130018,Good,Low,3,Rain,1.0825471576992716,High,1,1.2892966850095444,18.428443579774353,0
PU_17764,Kano,1.6337407638724004,Poor,Low,2,Rain,0.033404495034992196,High,1,4.172706542341467,15.58580796628668,0
PU_17765,Kaduna,72.22207309922968,Poor,Medium,3,Clear,1.4073246383252238,High,0,10.556376495575645,43.2789793632094,1
PU_17766,Lagos,41.9414564889926,Poor,High,5,Clear,0.9042482227797229,Low,1,9.162537592678374,42.13209768681608,1
PU_17767,Kaduna,11.210866226620947,Good,Medium,0,Clear,0.5171513637108621,Low,1,2.4104630718740925,9.857867853135328,0
PU_17768,Rivers,96.88711709216253,Fair,Low,1,Clear,1.8430743195458568,High,1,2.0265861059497636,27.41730257735715,0
PU_17769,Kano,77.96588804592359,Fair,Medium,1,Rain,2.378387996198388,High,1,8.944431716872273,36.00982518449313,1
PU_17770,Lagos,72.88885885383996,Fair,High,1,Rain,2.5912597005866975,Medium,1,3.3029469356647043,29.532192174265052,0
PU_17771,Kano,95.82936114932528,Fair,Medium,0,Clear,2.1318995750193017,Medium,1,9.85762108894474,38.95230386328217,1
PU_17772,Kano,41.34052836719664,Fair,Low,2,Rain,0.8868378020006144,Medium,1,4.256102758790508,21.65225981162509,0
PU_17773,Lagos,72.1348204889524,Fair,Low,3,Rain,2.045558950983511,Medium,0,18.021654477664576,50.45944581428735,1
PU_17774,Kano,21.41458184115966,Good,Low,1,Clear,0.47343520122635013,Medium,1,4.060710064257121,14.373981464617614,0
PU_17775,Kano,70.01493419775989,Good,Low,2,Rain,1.7268615577478752,High,1,2.49285200730888,23.742264850515298,0
PU_17776,Abuja,2.3938301265726807,Fair,High,4,Clear,0.05106570446806704,Low,1,0.9026059348770699,17.83267492763014,0
PU_17777,Abuja,13.504232663620797,Good,Medium,1,Clear,0.3342116414974004,Medium,1,7.727767859956706,20.29249832265922,0
PU_17778,Lagos,43.100632941682,Poor,Low,5,Rain,1.801361647756175,Medium,1,4.499698873075038,30.369674897948958,0
PU_17779,Lagos,2.197176785794808,Poor,Medium,4,Clear,0.1037516450477925,High,0,13.237792987299203,35.296124838107765,1
PU_17780,Kano,46.734619689591504,Poor,Low,2,Clear,1.2155082751358077,Medium,1,8.85490370715783,31.629279498655045,0
PU_17781,Kaduna,52.75638315743539,Good,Low,1,Clear,2.3332343549397287,Low,1,6.0411708550038945,23.613032913992917,0
PU_17782,Lagos,62.539053161121124,Good,Medium,2,Clear,2.5313897122054705,High,1,1.371367209856137,22.564861447008433,0
PU_17783,Kano,10.93828102236802,Good,Low,1,Clear,0.2508222345111214,High,1,8.001746614013346,18.190276125493625,0
PU_17784,Kaduna,18.92017939959402,Fair,Low,2,Clear,0.3455009016089651,Medium,0,6.437151765580306,20.439763528289262,0
PU_17785,Abuja,61.71505370100231,Good,Low,3,Clear,1.281283672388081,Medium,0,22.380980448079796,53.91448141232016,1
PU_17786,Lagos,66.16058353380129,Good,Medium,3,Clear,1.498151386603049,Medium,1,9.813601602260695,37.9525191101513,1
PU_17787,Kano,3.56412259281735,Good,Medium,1,Clear,0.06765019344869562,Low,1,9.811086461267285,21.429454210464396,0
